ACRES,SQMILES,SE_PERCENT,FIPS,COUNTY,CODE,MEANING
72644.37052,109,27.84319688,37143,NC,0020,Forest
43297.96425,65,36.97983347,37143,NC,0023,Census water
5436.947099,8,106.3601765,37145,NC,0001,Agricultural land
47055.52317,71,34.77575647,37145,NC,0002,Cropland
11205.85576,17,69.15673938,37145,NC,0003,Pasture (improved through cultural practices)
6284.955903,9,70.52327272,37145,NC,0004,Idle farmland
17105.22985,26,50.17029529,37145,NC,0011,"Cultural (business, residential, other intense human activity)"
12168.07867,18,59.54987992,37145,NC,0012,"Rights-of-way (improved road, railway, power line)"
140489.8356377977,211,19.43599976,37145,NC,0020,Forest
4784.68732,7,114.860787,37145,NC,0023,Census water
162739.0161388073,244,18.38615924,37147,NC,0002,Cropland
5830.151066,9,101.6557867,37147,NC,0004,Idle farmland
44267.97397,66,35.7935681,37147,NC,0011,"Cultural (business, residential, other intense human activity)"
23300.39753,35,46.11926263,37147,NC,0012,"Rights-of-way (improved road, railway, power line)"
162020.5656635947,243,18.22996383,37147,NC,0020,Forest
139.9275852,0,98.73280574,37147,NC,0022,Noncensus water
11639.15929,17,72.63820383,37149,NC,0001,Agricultural land
3101.106095,5,99.44026676,37149,NC,0002,Cropland
12404.42438,19,70.28136376,37149,NC,0003,Pasture (improved through cultural practices)
12047.78282,18,71.42092854,37149,NC,0010,Developed
8332.554236,12,78.23847533,37149,NC,0011,"Cultural (business, residential, other intense human activity)"
7630.058313,11,65.06697258,37149,NC,0012,"Rights-of-way (improved road, railway, power line)"
84455.05138,127,25.42179243,37149,NC,0020,Forest
523.324058,1,99.44026676,37149,NC,0022,Noncensus water
6610.835725,10,96.38395582,37151,NC,0001,Agricultural land
45108.90317,68,35.29584631,37151,NC,0002,Cropland
43130.84862,65,37.08159001,37151,NC,0003,Pasture (improved through cultural practices)
21477.52913,32,51.6706412,37151,NC,0004,Idle farmland
6610.835725,10,96.38395582,37151,NC,0010,Developed
52126.8624,78,32.11708875,37151,NC,0011,"Cultural (business, residential, other intense human activity)"
19733.39989,30,40.57823525,37151,NC,0012,"Rights-of-way (improved road, railway, power line)"
285398.4512191101,428,13.74893175,37151,NC,0020,Forest
4771.920037,7,74.47265287,37151,NC,0023,Census water
9710.346977,15,71.72485255,37153,NC,0001,Agricultural land
17294.21948,26,58.73833885,37153,NC,0002,Cropland
5764.739827,9,102.0719024,37153,NC,0003,Pasture (improved through cultural practices)
5764.739827,9,102.0719024,37153,NC,0004,Idle farmland
6404.63851,10,75.13793008,37153,NC,0011,"Cultural (business, residential, other intense human activity)"
23159.90584,35,43.63129049,37153,NC,0012,"Rights-of-way (improved road, railway, power line)"
246948.0854457774,370,14.95235765,37153,NC,0020,Forest
1250.039875,2,102.4903313,37153,NC,0022,Noncensus water
7973.47292,12,81.17933502,37153,NC,0023,Census water
5764.739827,9,102.0719024,37155,NC,0001,Agricultural land
147845.3771,222,19.05753359,37155,NC,0002,Cropland
3156.208487,5,69.18477626,37155,NC,0004,Idle farmland
86363.6022,130,25.70222163,37155,NC,0011,"Cultural (business, residential, other intense human activity)"
13486.26398,20,40.40817189,37155,NC,0012,"Rights-of-way (improved road, railway, power line)"
344924.0076106211,517,12.24608593,37155,NC,0020,Forest
6168.186312,9,58.50877557,37155,NC,0022,Noncensus water
30285.84159,45,43.58950973,37157,NC,0002,Cropland
20661.75003,31,52.53005208,37157,NC,0003,Pasture (improved through cultural practices)
15934.14771,24,53.14450091,37157,NC,0004,Idle farmland
34565.36167,52,39.28854478,37157,NC,0011,"Cultural (business, residential, other intense human activity)"
21518.12181,32,43.12285235,37157,NC,0012,"Rights-of-way (improved road, railway, power line)"
246196.4494321643,369,14.844824,37157,NC,0020,Forest
1291.815362,2,99.44026676,37157,NC,0022,Noncensus water
25135.69323,38,48.98215814,37159,NC,0002,Cropland
36091.3665,54,39.85016061,37159,NC,0003,Pasture (improved through cultural practices)
14380.09333,22,59.87526164,37159,NC,0004,Idle farmland
10395.07389,16,72.1671662,37159,NC,0010,Developed
72809.30136,109,27.86941302,37159,NC,0011,"Cultural (business, residential, other intense human activity)"
15971.56789,24,53.46225367,37159,NC,0012,"Rights-of-way (improved road, railway, power line)"
135492.4542480874,203,19.76542026,37159,NC,0020,Forest
12891.83378,19,62.29694126,37159,NC,0022,Noncensus water
1376.065289,2,96.38395582,37161,NC,0001,Agricultural land
16682.80502,25,58.06583161,37161,NC,0002,Cropland
35734.72494,54,41.37474683,37161,NC,0003,Pasture (improved through cultural practices)
1550.553048,2,99.44026676,37161,NC,0007,Maintained wildlife opening
5436.947099,8,106.3601765,37161,NC,0010,Developed
55541.07068,83,29.50452774,37161,NC,0011,"Cultural (business, residential, other intense human activity)"
22748.45119,34,44.47126341,37161,NC,0012,"Rights-of-way (improved road, railway, power line)"
224142.6925975032,336,15.50880459,37161,NC,0020,Forest
1550.553048,2,99.44026676,37161,NC,0023,Census water
8176.823037,12,69.70290234,37163,NC,0001,Agricultural land
230037.9419475528,345,15.02086519,37163,NC,0002,Cropland
45824.87838,69,34.82198572,37163,NC,0003,Pasture (improved through cultural practices)
6473.564651,10,96.38088821,37163,NC,0004,Idle farmland
39017.39497,59,36.9123242,37163,NC,0011,"Cultural (business, residential, other intense human activity)"
20657.51124,31,48.83168717,37163,NC,0012,"Rights-of-way (improved road, railway, power line)"
253325.7370555687,380,14.36268202,37163,NC,0020,Forest
1688.649614,3,92.46070316,37163,NC,0022,Noncensus water
5764.739827,9,102.0719024,37165,NC,0001,Agricultural land
30388.89365,46,43.30778826,37165,NC,0002,Cropland
4885.634297,7,102.0719024,37165,NC,0004,Idle farmland
6473.564651,10,96.38088821,37165,NC,0010,Developed
7908.781626,12,66.81408227,37165,NC,0011,"Cultural (business, residential, other intense human activity)"
16903.25973,25,49.84648833,37165,NC,0012,"Rights-of-way (improved road, railway, power line)"
135500.3555356613,203,20.07141914,37165,NC,0020,Forest
6610.835725,10,96.38395582,37167,NC,0001,Agricultural land
38037.5273,57,37.40754912,37167,NC,0002,Cropland
24153.23169,36,49.28273764,37167,NC,0003,Pasture (improved through cultural practices)
5404.538059,8,74.41737081,37167,NC,0004,Idle farmland
44968.59258,67,34.14836958,37167,NC,0011,"Cultural (business, residential, other intense human activity)"
12957.47222,19,60.00708523,37167,NC,0012,"Rights-of-way (improved road, railway, power line)"
112798.498,169,21.2185928,37167,NC,0020,Forest
6202.212191,9,99.44026676,37167,NC,0023,Census water
7161.385368,11,84.22444808,37169,NC,0002,Cropland
22440.85208,34,49.46643764,37169,NC,0003,Pasture (improved through cultural practices)
8285.049233,12,70.15337409,37169,NC,0004,Idle farmland
421.7690356,1,99.44026676,37169,NC,0010,Developed
21516.10312,32,48.09156752,37169,NC,0011,"Cultural (business, residential, other intense human activity)"
5160.556855,8,65.01092182,37169,NC,0012,"Rights-of-way (improved road, railway, power line)"
191043.4422259246,287,17.01996138,37169,NC,0020,Forest
6202.212191,9,99.44026676,37169,NC,0022,Noncensus water
36869.7886,55,39.15522427,37171,NC,0002,Cropland
26052.99853,39,46.7141399,37171,NC,0003,Pasture (improved through cultural practices)
9343.266735,14,61.02802397,37171,NC,0004,Idle farmland
6610.835725,10,96.38395582,37171,NC,0010,Developed
31434.59886,47,41.33164783,37171,NC,0011,"Cultural (business, residential, other intense human activity)"
24217.04413,36,40.55985631,37171,NC,0012,"Rights-of-way (improved road, railway, power line)"
209533.5941111972,314,15.95108371,37171,NC,0020,Forest
5903.167388,9,101.7641586,37173,NC,0010,Developed
18586.4191,28,53.47456076,37173,NC,0011,"Cultural (business, residential, other intense human activity)"
5503.424902,8,70.25388213,37173,NC,0012,"Rights-of-way (improved road, railway, power line)"
313558.5573536928,470,8.917005617,37173,NC,0020,Forest
10519.27596,16,75.12655672,37173,NC,0023,Census water
27251.53704,41,44.31149684,37175,NC,0011,"Cultural (business, residential, other intense human activity)"
1856.627902,3,56.28676778,37175,NC,0012,"Rights-of-way (improved road, railway, power line)"
216939.2268558393,325,16.04463633,37175,NC,0020,Forest
1142.638423,2,96.80721618,37175,NC,0022,Noncensus water
74173.65296,111,28.07999578,37177,NC,0002,Cropland
5877.110072,9,101.3668512,37177,NC,0004,Idle farmland
503.328969,1,98.73280574,37177,NC,0011,"Cultural (business, residential, other intense human activity)"
6334.778265,10,60.62006977,37177,NC,0012,"Rights-of-way (improved road, railway, power line)"
157479.2079600028,236,18.88905459,37177,NC,0020,Forest
142264.7396680207,213,20.00379764,37177,NC,0023,Census water
100774.8851034431,151,24.01165023,37179,NC,0002,Cropland
26053.07685,39,47.03293314,37179,NC,0003,Pasture (improved through cultural practices)
29437.07719,44,44.69508844,37179,NC,0004,Idle farmland
4958.126794,7,96.38395582,37179,NC,0010,Developed
100509.8894,151,23.68913358,37179,NC,0011,"Cultural (business, residential, other intense human activity)"
6508.679842,10,77.14961824,37179,NC,0012,"Rights-of-way (improved road, railway, power line)"
154888.2907408409,232,18.55425139,37179,NC,0020,Forest
3764.159792,6,99.44026676,37179,NC,0022,Noncensus water
6033.339419,9,96.34925452,37181,NC,0002,Cropland
8644.373643,13,77.33313324,37181,NC,0003,Pasture (improved through cultural practices)
16396.30885,25,54.65999392,37181,NC,0011,"Cultural (business, residential, other intense human activity)"
15224.84823,23,48.60332786,37181,NC,0012,"Rights-of-way (improved road, railway, power line)"
112746.7926367145,169,21.83423719,37181,NC,0020,Forest
1550.553048,2,99.44026676,37181,NC,0022,Noncensus water
9569.374641,14,80.22225346,37181,NC,0023,Census water
6202.212191,9,99.44026676,37183,NC,0001,Agricultural land
30195.62196,45,43.21796081,37183,NC,0002,Cropland
24860.83074,37,49.66473107,37183,NC,0003,Pasture (improved through cultural practices)
6938.805897,10,68.24172108,37183,NC,0004,Idle farmland
6610.835725,10,96.38395582,37183,NC,0010,Developed
228976.9390057672,343,15.79834502,37183,NC,0011,"Cultural (business, residential, other intense human activity)"
76087.87865,114,25.08765994,37183,NC,0012,"Rights-of-way (improved road, railway, power line)"
165142.6386157368,248,17.1152821,37183,NC,0020,Forest
6202.212191,9,99.44026676,37183,NC,0022,Noncensus water
14354.06196,22,64.67724845,37183,NC,0023,Census water
1550.553048,2,99.44026676,37185,NC,0001,Agricultural land
22442.85672,34,50.78462387,37185,NC,0002,Cropland
10863.62001,16,69.18766582,37185,NC,0011,"Cultural (business, residential, other intense human activity)"
26916.77626,40,40.92003865,37185,NC,0012,"Rights-of-way (improved road, railway, power line)"
2041.693827,3,99.44026676,37185,NC,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
227435.7954950708,341,15.69240562,37185,NC,0020,Forest
9569.374641,14,80.22225346,37185,NC,0023,Census water
95742.48111,144,24.50542169,37187,NC,0002,Cropland
5683.031894,9,102.8616975,37187,NC,0011,"Cultural (business, residential, other intense human activity)"
5267.07925,8,57.38900692,37187,NC,0012,"Rights-of-way (improved road, railway, power line)"
110963.8175479506,166,22.40000562,37187,NC,0020,Forest
775.4259029,1,101.3668512,37187,NC,0022,Noncensus water
55668.81117,84,32.53446682,37187,NC,0023,Census water
5351.475134,8,107.4281871,37189,NC,0002,Cropland
21957.59279,33,52.25175557,37189,NC,0003,Pasture (improved through cultural practices)
39254.76962,59,37.24218773,37189,NC,0011,"Cultural (business, residential, other intense human activity)"
13843.68504,21,47.70583002,37189,NC,0012,"Rights-of-way (improved road, railway, power line)"
118538.0259572234,178,21.25831522,37189,NC,0020,Forest
1429.152728,2,102.4903313,37191,NC,0001,Agricultural land
131889.7993355746,198,20.04362854,37191,NC,0002,Cropland
17294.21948,26,58.73833885,37191,NC,0003,Pasture (improved through cultural practices)
31100.72056,47,43.72308425,37191,NC,0011,"Cultural (business, residential, other intense human activity)"
20693.64597,31,48.16137058,37191,NC,0012,"Rights-of-way (improved road, railway, power line)"
168879.6948400435,253,17.62845211,37191,NC,0020,Forest
7985.505149,12,81.07491096,37191,NC,0023,Census water
26756.04833,40,43.16894314,37193,NC,0002,Cropland
56469.76002,85,30.88782093,37193,NC,0003,Pasture (improved through cultural practices)
4427.375541,7,101.7641586,37193,NC,0004,Idle farmland
28190.49844,42,40.19039209,37193,NC,0011,"Cultural (business, residential, other intense human activity)"
14231.87791,21,44.90169977,37193,NC,0012,"Rights-of-way (improved road, railway, power line)"
342277.3078735576,513,12.11679583,37193,NC,0020,Forest
1844.297443,3,72.94257139,37193,NC,0022,Noncensus water
5259.637979,8,114.757711,37193,NC,0023,Census water
91878.20028,138,24.22745741,37195,NC,0002,Cropland
5683.031894,9,102.8616975,37195,NC,0003,Pasture (improved through cultural practices)
27104.74087,41,45.95319371,37195,NC,0011,"Cultural (business, residential, other intense human activity)"
9719.131173,15,57.92926292,37195,NC,0012,"Rights-of-way (improved road, railway, power line)"
82906.38996,124,24.49268814,37195,NC,0020,Forest
12370.84693,19,69.59845039,37195,NC,0023,Census water
64880.18514,97,29.45047003,37197,NC,0002,Cropland
40871.63063,61,35.97873989,37197,NC,0003,Pasture (improved through cultural practices)
4651.659143,7,99.44026676,37197,NC,0004,Idle farmland
31121.26279,47,40.43174739,37197,NC,0011,"Cultural (business, residential, other intense human activity)"
6610.835725,10,96.38395582,37197,NC,0012,"Rights-of-way (improved road, railway, power line)"
83953.96477,126,24.01455705,37197,NC,0020,Forest
23779.95744,36,50.72550913,37199,NC,0003,Pasture (improved through cultural practices)
11406.06754,17,67.07780647,37199,NC,0011,"Cultural (business, residential, other intense human activity)"
8828.134624,13,57.96728665,37199,NC,0012,"Rights-of-way (improved road, railway, power line)"
157280.3320573818,236,18.82803377,37199,NC,0020,Forest
11870.50147,18,70.7367882,38001,ND,0001,Agricultural land
350016.3812,525,12.97098382,38001,ND,0002,Cropland
160251.7698103093,240,19.21708971,38001,ND,0003,Pasture (improved through cultural practices)
88865.34893,133,25.80489395,38001,ND,0009,Rangeland
5935.250734,9,100.0441983,38001,ND,0011,"Cultural (business, residential, other intense human activity)"
11870.50147,18,70.7367882,38001,ND,0012,"Rights-of-way (improved road, railway, power line)"
17805.7522,27,57.75214632,38003,ND,0001,Agricultural land
723937.1774,"1,086",8.978681487,38003,ND,0002,Cropland
119642.6639917873,179,22.25001728,38003,ND,0003,Pasture (improved through cultural practices)
11870.50147,18,70.7367882,38003,ND,0009,Rangeland
16363.39131,25,58.19932458,38003,ND,0012,"Rights-of-way (improved road, railway, power line)"
11870.50147,18,70.7367882,38003,ND,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
23741.00293,36,50.01118879,38003,ND,0017,Wetland
1442.360892,2,100.0441983,38003,ND,0020,Forest
11870.50147,18,70.7367882,38003,ND,0022,Noncensus water
23577.59086,35,49.98981558,38003,ND,0023,Census water
5935.250734,9,100.0441983,38005,ND,0001,Agricultural land
569952.5701319098,855,10.14283855,38005,ND,0002,Cropland
153989.6949345335,231,19.58417577,38005,ND,0003,Pasture (improved through cultural practices)
8072.628003,12,76.24948766,38005,ND,0009,Rangeland
5935.250734,9,100.0441983,38005,ND,0012,"Rights-of-way (improved road, railway, power line)"
29512.8416,44,44.71431384,38005,ND,0015,"Other (undeveloped beach, marsh, bog,snow, ice)"
17805.7522,27,57.75214632,38005,ND,0017,Wetland
20056.22626,30,53.37889272,38005,ND,0020,Forest
