countyID,countyName,state,size,2022 gdp (1000s),,,,,,,,
36003,Allegany County,NY,1034," 1,455,053 ",,,,,NH,Strafford County,Strafford,"6,393,224"
36005,Bronx County,NY,57," 43,674,840 ",,,,,NH,Sullivan County,Sullivan,"1,536,107"
36007,Broome County,NY,716," 9,113,132 ",,,,,, County,,
36009,Cattaraugus County,NY,1322," 2,802,526 ",,,,,,New Jersey County,New Jersey,"646,731,343"
36011,Cayuga County,NY,779," 3,021,077 ",,,,,NJ,Atlantic County,Atlantic,"14,199,892"
36013,Chautauqua County,NY,1500," 4,624,016 ",,,,,NJ,Bergen County,Bergen,"81,577,758"
36015,Chemung County,NY,411," 3,638,009 ",,,,,NJ,Burlington County,Burlington,"30,630,405"
36017,Chenango County,NY,899," 2,150,842 ",,,,,NJ,Camden County,Camden,"25,968,516"
36019,Clinton County,NY,1118," 3,651,035 ",,,,,NJ,Cape May County,Cape May,"5,466,023"
36021,Columbia County,NY,648," 2,488,410 ",,,,,NJ,Cumberland County,Cumberland,"6,475,732"
36023,Cortland County,NY,502," 1,780,982 ",,,,,NJ,Essex County,Essex,"58,576,369"
36025,Delaware County,NY,1468," 2,079,137 ",,,,,NJ,Gloucester County,Gloucester,"13,972,860"
36027,Dutchess County,NY,825," 15,155,173 ",,,,,NJ,Hudson County,Hudson,"50,743,664"
36029,Erie County,NY,1227," 61,513,170 ",,,,,NJ,Hunterdon County,Hunterdon,"7,633,049"
36031,Essex County,NY,1917," 1,651,212 ",,,,,NJ,Mercer County,Mercer,"42,923,608"
36033,Franklin County,NY,1698," 1,993,979 ",,,,,NJ,Middlesex County,Middlesex,"67,931,037"
36035,Fulton County,NY,533," 1,834,847 ",,,,,NJ,Monmouth County,Monmouth,"39,884,507"
36037,Genesee County,NY,495," 2,438,446 ",,,,,NJ,Morris County,Morris,"60,488,017"
36039,Greene County,NY,658," 2,784,197 ",,,,,NJ,Ocean County,Ocean,"23,794,530"
36041,Hamilton County,NY,1808," 227,776 ",,,,,NJ,Passaic County,Passaic,"21,669,571"
36043,Herkimer County,NY,1458," 1,718,324 ",,,,,NJ,Salem County,Salem,"5,245,517"
36045,Jefferson County,NY,1857," 6,340,740 ",,,,,NJ,Somerset County,Somerset,"42,879,076"
36047,Kings County,NY,97," 107,274,215 ",,,,,NJ,Sussex County,Sussex,"5,026,777"
36049,Lewis County,NY,1290," 1,180,637 ",,,,,NJ,Union County,Union,"37,730,551"
36051,Livingston County,NY,640," 2,137,940 ",,,,,NJ,Warren County,Warren,"4,105,497"
36053,Madison County,NY,662," 2,326,686 ",,,,,, County,,
36055,Monroe County,NY,1366," 49,325,244 ",,,,,,New Mexico County,New Mexico,"101,315,019"
36057,Montgomery County,NY,410," 1,954,212 ",,,,,NM,Bernalillo County,Bernalillo,"40,199,025"
36059,Nassau County,NY,453," 102,601,384 ",,,,,NM,Catron County,Catron,"106,036"
36061,New York County,NY,34," 780,965,530 ",,,,,NM,Chaves County,Chaves,"2,021,798"
36063,Niagara County,NY,1140," 9,798,529 ",,,,,NM,Cibola County,Cibola,"583,681"
36065,Oneida County,NY,1257," 11,097,174 ",,,,,NM,Colfax County,Colfax,"448,905"
36067,Onondaga County,NY,806," 31,913,695 ",,,,,NM,Curry County,Curry,"3,173,046"
36069,Ontario County,NY,662," 6,446,953 ",,,,,NM,De Baca County,De Baca,"77,798"
36071,Orange County,NY,839," 20,748,153 ",,,,,NM,Do–a Ana County,Do–a Ana,"7,901,515"
36073,Orleans County,NY,818," 1,328,192 ",,,,,NM,Eddy County,Eddy,"6,123,644"
36075,Oswego County,NY,1312," 6,827,708 ",,,,,NM,Grant County,Grant,"1,203,851"
36077,Otsego County,NY,1015," 2,579,245 ",,,,,NM,Guadalupe County,Guadalupe,"167,866"
36079,Putnam County,NY,246," 3,971,847 ",,,,,NM,Harding County,Harding,"41,251"
36081,Queens County,NY,177," 103,324,799 ",,,,,NM,Hidalgo County,Hidalgo,"191,612"
36083,Rensselaer County,NY,665," 9,980,840 ",,,,,NM,Lea County,Lea,"6,105,243"
36085,Richmond County,NY,103," 17,538,815 ",,,,,NM,Lincoln County,Lincoln,"648,065"
36087,Rockland County,NY,199," 18,445,913 ",,,,,NM,Los Alamos County,Los Alamos,"2,737,205"
36089,St. Lawrence County,NY,2822," 4,820,196 ",,,,,NM,Luna County,Luna,"839,383"
36091,Saratoga County,NY,844," 12,639,040 ",,,,,NM,McKinley County,McKinley,"2,272,550"
36093,Schenectady County,NY,210," 9,427,097 ",,,,,NM,Mora County,Mora,"104,228"
36095,Schoharie County,NY,626," 974,589 ",,,,,NM,Otero County,Otero,"2,878,269"
36097,Schuyler County,NY,346," 516,188 ",,,,,NM,Quay County,Quay,"305,123"
36099,Seneca County,NY,391," 1,503,840 ",,,,,NM,Rio Arriba County,Rio Arriba,"990,265"
36101,Steuben County,NY,1404," 4,658,072 ",,,,,NM,Roosevelt County,Roosevelt,"708,693"
36103,Suffolk County,NY,2373," 105,050,030 ",,,,,NM,Sandoval County,Sandoval,"3,874,694"
36105,Sullivan County,NY,997," 3,376,060 ",,,,,NM,San Juan County,San Juan,"5,170,931"
36107,Tioga County,NY,523," 1,658,460 ",,,,,NM,San Miguel County,San Miguel,"663,880"
36109,Tompkins County,NY,492," 6,333,133 ",,,,,NM,Santa Fe County,Santa Fe,"7,477,089"
36111,Ulster County,NY,1161," 7,659,189 ",,,,,NM,Sierra County,Sierra,"301,184"
36113,Warren County,NY,932," 4,664,386 ",,,,,NM,Socorro County,Socorro,"494,458"
36115,Washington County,NY,846," 2,055,239 ",,,,,NM,Taos County,Taos,"1,049,254"
36117,Wayne County,NY,1384," 3,925,854 ",,,,,NM,Torrance County,Torrance,"525,445"
36119,Westchester County,NY,500," 88,166,111 ",,,,,NM,Union County,Union,"158,993"
36121,Wyoming County,NY,596," 1,862,189 ",,,,,NM,Valencia County,Valencia,"1,618,116"
36123,Yates County,NY,372," 1,069,392 ",,,,,, County,,
37001,Alamance County,NC,435," 6,674,713 ",,,,,,New York County,New York,"1,763,524,631"
37003,Alexander County,NC,263," 884,399 ",,,,,NY,Albany County,Albany,"35,344,278"
37005,Alleghany County,NC,236," 302,981 ",,,,,NY,Allegany County,Allegany,"1,455,053"
37007,Anson County,NC,537," 836,697 ",,,,,NY,Bronx County,Bronx,"43,674,840"
37009,Ashe County,NC,427," 777,808 ",,,,,NY,Broome County,Broome,"9,113,132"
37011,Avery County,NC,247," 630,170 ",,,,,NY,Cattaraugus County,Cattaraugus,"2,802,526"
37013,Beaufort County,NC,958," 1,861,636 ",,,,,NY,Cayuga County,Cayuga,"3,021,077"
37015,Bertie County,NC,741," 641,269 ",,,,,NY,Chautauqua County,Chautauqua,"4,624,016"
37017,Bladen County,NC,887," 1,413,795 ",,,,,NY,Chemung County,Chemung,"3,638,009"
37019,Brunswick County,NC,1050," 5,646,957 ",,,,,NY,Chenango County,Chenango,"2,150,842"
37021,Buncombe County,NC,660," 15,336,616 ",,,,,NY,Clinton County,Clinton,"3,651,035"
37023,Burke County,NC,515," 2,615,833 ",,,,,NY,Columbia County,Columbia,"2,488,410"
37025,Cabarrus County,NC,365," 8,667,428 ",,,,,NY,Cortland County,Cortland,"1,780,982"
37027,Caldwell County,NC,474," 2,388,149 ",,,,,NY,Delaware County,Delaware,"2,079,137"
37029,Camden County,NC,306," 171,978 ",,,,,NY,Dutchess County,Dutchess,"15,155,173"
37031,Carteret County,NC,1352," 2,554,588 ",,,,,NY,Erie County,Erie,"61,513,170"
37033,Caswell County,NC,428," 331,195 ",,,,,NY,Essex County,Essex,"1,651,212"
37035,Catawba County,NC,414," 9,241,514 ",,,,,NY,Franklin County,Franklin,"1,993,979"
37037,Chatham County,NC,709," 1,887,232 ",,,,,NY,Fulton County,Fulton,"1,834,847"
37039,Cherokee County,NC,467," 822,038 ",,,,,NY,Genesee County,Genesee,"2,438,446"
37041,Chowan County,NC,233," 589,147 ",,,,,NY,Greene County,Greene,"2,784,197"
37043,Clay County,NC,221," 215,643 ",,,,,NY,Hamilton County,Hamilton,"227,776"
37045,Cleveland County,NC,468," 4,463,065 ",,,,,NY,Herkimer County,Herkimer,"1,718,324"
37047,Columbus County,NC,954," 1,448,915 ",,,,,NY,Jefferson County,Jefferson,"6,340,740"
37049,Craven County,NC,762," 4,984,208 ",,,,,NY,Kings County,Kings,"107,274,215"
37051,Cumberland County,NC,659," 17,938,442 ",,,,,NY,Lewis County,Lewis,"1,180,637"
37053,Currituck County,NC,526," 824,134 ",,,,,NY,Livingston County,Livingston,"2,137,940"
37055,Dare County,NC,1562," 2,592,624 ",,,,,NY,Madison County,Madison,"2,326,686"
37057,Davidson County,NC,567," 5,013,955 ",,,,,NY,Monroe County,Monroe,"49,325,244"
37059,Davie County,NC,267," 1,416,538 ",,,,,NY,Montgomery County,Montgomery,"1,954,212"
37061,Duplin County,NC,819," 2,126,936 ",,,,,NY,Nassau County,Nassau,"102,601,384"
37063,Durham County,NC,298," 39,750,581 ",,,,,NY,New York County,New York,"780,965,530"
37065,Edgecombe County,NC,507," 1,624,071 ",,,,,NY,Niagara County,Niagara,"9,798,529"
37067,Forsyth County,NC,413," 26,511,548 ",,,,,NY,Oneida County,Oneida,"11,097,174"
37069,Franklin County,NC,494," 1,784,003 ",,,,,NY,Onondaga County,Onondaga,"31,913,695"
37071,Gaston County,NC,364," 8,021,211 ",,,,,NY,Ontario County,Ontario,"6,446,953"
37073,Gates County,NC,346," 184,446 ",,,,,NY,Orange County,Orange,"20,748,153"
37075,Graham County,NC,302," 228,935 ",,,,,NY,Orleans County,Orleans,"1,328,192"
37077,Granville County,NC,537," 3,309,337 ",,,,,NY,Oswego County,Oswego,"6,827,708"
37079,Greene County,NC,266," 420,317 ",,,,,NY,Otsego County,Otsego,"2,579,245"
37081,Guilford County,NC,658," 34,424,943 ",,,,,NY,Putnam County,Putnam,"3,971,847"
37083,Halifax County,NC,731," 1,403,492 ",,,,,NY,Queens County,Queens,"103,324,799"
37085,Harnett County,NC,601," 2,716,268 ",,,,,NY,Rensselaer County,Rensselaer,"9,980,840"
37087,Haywood County,NC,555," 1,957,137 ",,,,,NY,Richmond County,Richmond,"17,538,815"
37089,Henderson County,NC,375," 4,385,797 ",,,,,NY,Rockland County,Rockland,"18,445,913"
37091,Hertford County,NC,361," 824,643 ",,,,,NY,St. Lawrence County,St. Lawrence,"4,820,196"
37093,Hoke County,NC,392," 1,162,881 ",,,,,NY,Saratoga County,Saratoga,"12,639,040"
37095,Hyde County,NC,1424," 177,923 ",,,,,NY,Schenectady County,Schenectady,"9,427,097"
37097,Iredell County,NC,593," 10,581,864 ",,,,,NY,Schoharie County,Schoharie,"974,589"
37099,Jackson County,NC,494," 1,629,092 ",,,,,NY,Schuyler County,Schuyler,"516,188"
37101,Johnston County,NC,796," 7,726,394 ",,,,,NY,Seneca County,Seneca,"1,503,840"
37103,Jones County,NC,475," 219,935 ",,,,,NY,Steuben County,Steuben,"4,658,072"
37105,Lee County,NC,259," 2,815,923 ",,,,,NY,Suffolk County,Suffolk,"105,050,030"
37107,Lenoir County,NC,402," 2,866,713 ",,,,,NY,Sullivan County,Sullivan,"3,376,060"
37109,Lincoln County,NC,307," 3,167,278 ",,,,,NY,Tioga County,Tioga,"1,658,460"
37111,McDowell County,NC,446," 1,555,257 ",,,,,NY,Tompkins County,Tompkins,"6,333,133"
37113,Macon County,NC,519," 1,616,103 ",,,,,NY,Ulster County,Ulster,"7,659,189"
37115,Madison County,NC,452," 427,736 ",,,,,NY,Warren County,Warren,"4,664,386"
37117,Martin County,NC,463," 630,382 ",,,,,NY,Washington County,Washington,"2,055,239"
37119,Mecklenburg County,NC,550," 129,565,466 ",,,,,NY,Wayne County,Wayne,"3,925,854"
37121,Mitchell County,NC,222," 496,375 ",,,,,NY,Westchester County,Westchester,"88,166,111"
37123,Montgomery County,NC,501," 1,093,302 ",,,,,NY,Wyoming County,Wyoming,"1,862,189"
37125,Moore County,NC,706," 4,014,195 ",,,,,NY,Yates County,Yates,"1,069,392"
37127,Nash County,NC,543," 5,119,148 ",,,,,, County,,
37129,New Hanover County,NC,328," 15,236,927 ",,,,,,North Carolina County,North Carolina,"609,058,244"
37131,Northampton County,NC,550," 505,790 ",,,,,NC,Alamance County,Alamance,"6,674,713"
37133,Onslow County,NC,908," 9,039,244 ",,,,,NC,Alexander County,Alexander,"884,399"
37135,Orange County,NC,401," 9,678,520 ",,,,,NC,Alleghany County,Alleghany,"302,981"
37137,Pamlico County,NC,566," 287,878 ",,,,,NC,Anson County,Anson,"836,697"
37139,Pasquotank County,NC,289," 1,609,108 ",,,,,NC,Ashe County,Ashe,"777,808"
37141,Pender County,NC,933," 1,777,186 ",,,,,NC,Avery County,Avery,"630,170"
37143,Perquimans County,NC,329," 283,881 ",,,,,NC,Beaufort County,Beaufort,"1,861,636"
37145,Person County,NC,404," 1,537,205 ",,,,,NC,Bertie County,Bertie,"641,269"
37147,Pitt County,NC,655," 9,399,400 ",,,,,NC,Bladen County,Bladen,"1,413,795"
37149,Polk County,NC,239," 532,755 ",,,,,NC,Brunswick County,Brunswick,"5,646,957"
37151,Randolph County,NC,790," 4,187,682 ",,,,,NC,Buncombe County,Buncombe,"15,336,616"
37153,Richmond County,NC,480," 2,002,769 ",,,,,NC,Burke County,Burke,"2,615,833"
37155,Robeson County,NC,951," 3,845,913 ",,,,,NC,Cabarrus County,Cabarrus,"8,667,428"
37157,Rockingham County,NC,572," 2,796,100 ",,,,,NC,Caldwell County,Caldwell,"2,388,149"
37159,Rowan County,NC,524," 5,809,935 ",,,,,NC,Camden County,Camden,"171,978"
37161,Rutherford County,NC,566," 1,834,792 ",,,,,NC,Carteret County,Carteret,"2,554,588"
37163,Sampson County,NC,948," 1,801,829 ",,,,,NC,Caswell County,Caswell,"331,195"
37165,Scotland County,NC,321," 1,184,957 ",,,,,NC,Catawba County,Catawba,"9,241,514"
37167,Stanly County,NC,404," 1,869,735 ",,,,,NC,Chatham County,Chatham,"1,887,232"
37169,Stokes County,NC,456," 1,208,306 ",,,,,NC,Cherokee County,Cherokee,"822,038"
37171,Surry County,NC,538," 2,526,710 ",,,,,NC,Chowan County,Chowan,"589,147"
37173,Swain County,NC,541," 701,469 ",,,,,NC,Clay County,Clay,"215,643"
37175,Transylvania County,NC,381," 1,795,756 ",,,,,NC,Cleveland County,Cleveland,"4,463,065"
37177,Tyrrell County,NC,600," 102,683 ",,,,,NC,Columbus County,Columbus,"1,448,915"
37179,Union County,NC,640," 8,591,625 ",,,,,NC,Craven County,Craven,"4,984,208"
37181,Vance County,NC,270," 1,265,122 ",,,,,NC,Cumberland County,Cumberland,"17,938,442"
37183,Wake County,NC,858," 94,675,594 ",,,,,NC,Currituck County,Currituck,"824,134"
37185,Warren County,NC,444," 316,794 ",,,,,NC,Dare County,Dare,"2,592,624"
37187,Washington County,NC,424," 276,803 ",,,,,NC,Davidson County,Davidson,"5,013,955"
37189,Watauga County,NC,313," 2,369,277 ",,,,,NC,Davie County,Davie,"1,416,538"
37191,Wayne County,NC,557," 4,950,904 ",,,,,NC,Duplin County,Duplin,"2,126,936"
37193,Wilkes County,NC,760," 2,459,893 ",,,,,NC,Durham County,Durham,"39,750,581"
37195,Wilson County,NC,374," 3,740,054 ",,,,,NC,Edgecombe County,Edgecombe,"1,624,071"
37197,Yadkin County,NC,338," 938,147 ",,,,,NC,Forsyth County,Forsyth,"26,511,548"
37199,Yancey County,NC,313," 401,430 ",,,,,NC,Franklin County,Franklin,"1,784,003"
38001,Adams County,ND,989," 93,509 ",,,,,NC,Gaston County,Gaston,"8,021,211"
38003,Barnes County,ND,1513," 637,845 ",,,,,NC,Gates County,Gates,"184,446"
38005,Benson County,ND,1439," 283,226 ",,,,,NC,Graham County,Graham,"228,935"
38007,Billings County,ND,1153," 105,082 ",,,,,NC,Granville County,Granville,"3,309,337"
38009,Bottineau County,ND,1698," 457,280 ",,,,,NC,Greene County,Greene,"420,317"
38011,Bowman County,ND,1167," 179,713 ",,,,,NC,Guilford County,Guilford,"34,424,943"
38013,Burke County,ND,1129," 204,760 ",,,,,NC,Halifax County,Halifax,"1,403,492"
38015,Burleigh County,ND,1668," 5,697,868 ",,,,,NC,Harnett County,Harnett,"2,716,268"
38017,Cass County,ND,1768," 13,496,845 ",,,,,NC,Haywood County,Haywood,"1,957,137"
38019,Cavalier County,ND,1510," 412,145 ",,,,,NC,Henderson County,Henderson,"4,385,797"
38021,Dickey County,ND,1142," 337,016 ",,,,,NC,Hertford County,Hertford,"824,643"
38023,Divide County,ND,1294," 163,055 ",,,,,NC,Hoke County,Hoke,"1,162,881"
38025,Dunn County,ND,2082," 1,096,191 ",,,,,NC,Hyde County,Hyde,"177,923"
38027,Eddy County,ND,644," 124,381 ",,,,,NC,Iredell County,Iredell,"10,581,864"
38029,Emmons County,ND,1555," 220,095 ",,,,,NC,Jackson County,Jackson,"1,629,092"
38031,Foster County,ND,647," 279,504 ",,,,,NC,Johnston County,Johnston,"7,726,394"
38033,Golden Valley County,ND,1002," 71,579 ",,,,,NC,Jones County,Jones,"219,935"
38035,Grand Forks County,ND,1440," 3,988,871 ",,,,,NC,Lee County,Lee,"2,815,923"
38037,Grant County,ND,1666," 85,697 ",,,,,NC,Lenoir County,Lenoir,"2,866,713"
38039,Griggs County,ND,716," 161,559 ",,,,,NC,Lincoln County,Lincoln,"3,167,278"
38041,Hettinger County,ND,1134," 91,127 ",,,,,NC,McDowell County,McDowell,"1,555,257"
38043,Kidder County,ND,1433," 138,682 ",,,,,NC,Macon County,Macon,"1,616,103"
38045,LaMoure County,ND,1151," 259,698 ",,,,,NC,Madison County,Madison,"427,736"
38047,Logan County,ND,1011," 115,484 ",,,,,NC,Martin County,Martin,"630,382"
38049,McHenry County,ND,1912," 257,407 ",,,,,NC,Mecklenburg County,Mecklenburg,"129,565,466"
38051,McIntosh County,ND,995," 149,185 ",,,,,NC,Mitchell County,Mitchell,"496,375"
38053,McKenzie County,ND,2861," 2,614,429 ",,,,,NC,Montgomery County,Montgomery,"1,093,302"
38055,McLean County,ND,2328," 750,849 ",,,,,NC,Moore County,Moore,"4,014,195"
38057,Mercer County,ND,1112," 840,375 ",,,,,NC,Nash County,Nash,"5,119,148"
38059,Morton County,ND,1945," 1,352,193 ",,,,,NC,New Hanover County,New Hanover,"15,236,927"
38061,Mountrail County,ND,1941," 1,427,599 ",,,,,NC,Northampton County,Northampton,"505,790"
38063,Nelson County,ND,1009," 167,184 ",,,,,NC,Onslow County,Onslow,"9,039,244"
38065,Oliver County,ND,731," 213,782 ",,,,,NC,Orange County,Orange,"9,678,520"
38067,Pembina County,ND,1122," 489,752 ",,,,,NC,Pamlico County,Pamlico,"287,878"
38069,Pierce County,ND,1082," 243,558 ",,,,,NC,Pasquotank County,Pasquotank,"1,609,108"
38071,Ramsey County,ND,1301," 650,936 ",,,,,NC,Pender County,Pender,"1,777,186"
38073,Ransom County,ND,864," 275,135 ",,,,,NC,Perquimans County,Perquimans,"283,881"
38075,Renville County,ND,892," 183,299 ",,,,,NC,Person County,Person,"1,537,205"
38077,Richland County,ND,1446," 868,857 ",,,,,NC,Pitt County,Pitt,"9,399,400"
38079,Rolette County,ND,939," 390,301 ",,,,,NC,Polk County,Polk,"532,755"
38081,Sargent County,ND,867," 1,017,119 ",,,,,NC,Randolph County,Randolph,"4,187,682"
38083,Sheridan County,ND,1006," 79,834 ",,,,,NC,Richmond County,Richmond,"2,002,769"
38085,Sioux County,ND,1128," 117,059 ",,,,,NC,Robeson County,Robeson,"3,845,913"
38087,Slope County,ND,1219," 17,356 ",,,,,NC,Rockingham County,Rockingham,"2,796,100"
38089,Stark County,ND,1341," 2,538,708 ",,,,,NC,Rowan County,Rowan,"5,809,935"
38091,Steele County,ND,716," 167,575 ",,,,,NC,Rutherford County,Rutherford,"1,834,792"
38093,Stutsman County,ND,2298," 1,263,996 ",,,,,NC,Sampson County,Sampson,"1,801,829"
38095,Towner County,ND,1042," 202,348 ",,,,,NC,Scotland County,Scotland,"1,184,957"
38097,Traill County,ND,863," 456,240 ",,,,,NC,Stanly County,Stanly,"1,869,735"
38099,Walsh County,ND,1294," 603,819 ",,,,,NC,Stokes County,Stokes,"1,208,306"
38101,Ward County,ND,2056," 3,718,991 ",,,,,NC,Surry County,Surry,"2,526,710"
38103,Wells County,ND,1291," 321,389 ",,,,,NC,Swain County,Swain,"701,469"
38105,Williams County,ND,2148," 4,889,606 ",,,,,NC,Transylvania County,Transylvania,"1,795,756"
39001,Adams County,OH,586," 731,096 ",,,,,NC,Tyrrell County,Tyrrell,"102,683"
39003,Allen County,OH,407," 8,256,775 ",,,,,NC,Union County,Union,"8,591,625"
39005,Ashland County,OH,427," 1,794,586 ",,,,,NC,Vance County,Vance,"1,265,122"
39007,Ashtabula County,OH,1369," 3,128,791 ",,,,,NC,Wake County,Wake,"94,675,594"
39009,Athens County,OH,509," 2,040,989 ",,,,,NC,Warren County,Warren,"316,794"
39011,Auglaize County,OH,402," 2,613,150 ",,,,,NC,Washington County,Washington,"276,803"
39013,Belmont County,OH,541," 2,342,623 ",,,,,NC,Watauga County,Watauga,"2,369,277"
39015,Brown County,OH,495," 873,259 ",,,,,NC,Wayne County,Wayne,"4,950,904"
39017,Butler County,OH,470," 22,230,923 ",,,,,NC,Wilkes County,Wilkes,"2,459,893"
39019,Carroll County,OH,399," 1,107,409 ",,,,,NC,Wilson County,Wilson,"3,740,054"
39021,Champaign County,OH,430," 1,197,748 ",,,,,NC,Yadkin County,Yadkin,"938,147"
39023,Clark County,OH,404," 4,670,033 ",,,,,NC,Yancey County,Yancey,"401,430"
39025,Clermont County,OH,458," 8,202,950 ",,,,,, County,,
39027,Clinton County,OH,412," 2,330,367 ",,,,,,North Dakota County,North Dakota,"54,798,693"
39029,Columbiana County,OH,535," 3,485,590 ",,,,,ND,Adams County,Adams,"93,509"
39031,Coshocton County,OH,568," 1,213,917 ",,,,,ND,Barnes County,Barnes,"637,845"
39033,Crawford County,OH,403," 1,320,404 ",,,,,ND,Benson County,Benson,"283,226"
39035,Cuyahoga County,OH,1246," 104,291,595 ",,,,,ND,Billings County,Billings,"105,082"
39037,Darke County,OH,600," 2,127,259 ",,,,,ND,Bottineau County,Bottineau,"457,280"
39039,Defiance County,OH,414," 1,727,813 ",,,,,ND,Bowman County,Bowman,"179,713"
39041,Delaware County,OH,456," 14,182,309 ",,,,,ND,Burke County,Burke,"204,760"
39043,Erie County,OH,626," 4,036,218 ",,,,,ND,Burleigh County,Burleigh,"5,697,868"
39045,Fairfield County,OH,509," 4,930,973 ",,,,,ND,Cass County,Cass,"13,496,845"
39047,Fayette County,OH,407," 2,197,282 ",,,,,ND,Cavalier County,Cavalier,"412,145"
39049,Franklin County,OH,543," 106,987,632 ",,,,,ND,Dickey County,Dickey,"337,016"
39051,Fulton County,OH,407," 2,078,871 ",,,,,ND,Divide County,Divide,"163,055"
39053,Gallia County,OH,471," 1,878,125 ",,,,,ND,Dunn County,Dunn,"1,096,191"
39055,Geauga County,OH,409," 4,291,969 ",,,,,ND,Eddy County,Eddy,"124,381"
39057,Greene County,OH,416," 10,746,361 ",,,,,ND,Emmons County,Emmons,"220,095"
39059,Guernsey County,OH,528," 1,891,472 ",,,,,ND,Foster County,Foster,"279,504"
39061,Hamilton County,OH,413," 82,163,638 ",,,,,ND,Golden Valley County,Golden Valley,"71,579"
